Incident Date,Park Name,"Cause of Death Group 
(Used in the NPS Mortality Dashboard) ",Sex,Activity,age_range_clean,age_min,age_max,age_mid,parkCode,fullName_official,Intent_norm,Cause_norm,Month,Year,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName
2021-05-23,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,5,2021,161855.0,1355730.0,BLRI,Blue Ridge PKWY
2021-05-24,Chattahoochee River National Recreation Area,Drowning,Male,Vessel Related,35-44,35.0,44.0,39.5,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,5,2021,0.0,292110.0,CHAT,Chattahoochee River NRA
2021-05-24,Cape Hatteras National Seashore,Medical - Not during physical activity,Male,Sleeping,45-54,45.0,54.0,49.5,CAHA,Cape Hatteras National Seashore,medical,medical - not during physical activity,5,2021,22390.0,316898.0,CAHA,Cape Hatteras NS
2021-05-24,Chesapeake & Ohio Canal National Historical Park,Undetermined,Female,Swimming,Unknown,,,,CHOH,Chesapeake & Ohio Canal National Historical Park,undetermined,undetermined,5,2021,990.0,500868.0,CHOH,Chesapeake & Ohio Canal NHP
2021-05-24,Cape Hatteras National Seashore,Undetermined,Male,Sleeping,45-54,45.0,54.0,49.5,CAHA,Cape Hatteras National Seashore,undetermined,undetermined,5,2021,22390.0,316898.0,CAHA,Cape Hatteras NS
2021-05-27,Yellowstone National Park,Motor Vehicle Crash,Female,Driving,45-54,45.0,54.0,49.5,YELL,Yellowstone National Park,unintentional,motor vehicle crash,5,2021,126299.0,473799.0,YELL,Yellowstone NP
2021-05-27,Natchez Trace Parkway,Suicide,Male,Suicide,65+,65.0,,,NATR,Natchez Trace Parkway,intentional,suicide,5,2021,655563.0,526140.0,NATR,Natchez Trace PKWY
2021-05-28,Cape Hatteras National Seashore,Undetermined,Male,Fishing,45-54,45.0,54.0,49.5,CAHA,Cape Hatteras National Seashore,unintentional,undetermined,5,2021,22390.0,316898.0,CAHA,Cape Hatteras NS
2021-05-29,Chattahoochee River National Recreation Area,Drowning,Male,Not Reported,35-44,35.0,44.0,39.5,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,5,2021,0.0,292110.0,CHAT,Chattahoochee River NRA
2021-05-29,Great Smoky Mountains National Park,Medical - During physical activity,Female,Hiking,45-54,45.0,54.0,49.5,GRSM,Great Smoky Mountains National Park,medical,medical - during physical activity,5,2021,497155.0,1363183.0,GRSM,Great Smoky Mountains NP
2021-05-29,Great Smoky Mountains National Park,Medical - During physical activity,Male,Hiking,45-54,45.0,54.0,49.5,GRSM,Great Smoky Mountains National Park,medical,medical - during physical activity,5,2021,497155.0,1363183.0,GRSM,Great Smoky Mountains NP
2021-05-31,Sequoia & Kings Canyon National Parks,Fall,Male,Hiking,55-64,55.0,64.0,59.5,SEKI,Sequoia & Kings Canyon National Parks,unintentional,fall,5,2021,,,,
2021-06-01,Chattahoochee River National Recreation Area,Drowning,Not Reported,Swimming,Unknown,,,,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,6,2021,0.0,354317.0,CHAT,Chattahoochee River NRA
2021-06-01,Chattahoochee River National Recreation Area,Drowning,Male,Diving (Land),15-24,15.0,24.0,19.5,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,6,2021,0.0,354317.0,CHAT,Chattahoochee River NRA
2021-06-05,Zion National Park,Fall,Female,Canyoneering,25-34,25.0,34.0,29.5,ZION,Zion National Park,unintentional,fall,6,2021,1800.0,675799.0,ZION,Zion NP
2021-06-05,Buffalo National River,Medical - During physical activity,Male,Vessel Related,55-64,55.0,64.0,59.5,BUFF,Buffalo National River,medical,medical - during physical activity,6,2021,0.0,329003.0,BUFF,Buffalo NR
2021-06-05,Grand Canyon National Park,Medical - Not during physical activity,Male,Sleeping,65+,65.0,,,GRCA,Grand Canyon National Park,medical,medical - not during physical activity,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-06,Glacier National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,GLAC,Glacier National Park,medical,medical - during physical activity,6,2021,921.0,587237.0,GLAC,Glacier NP
2021-06-06,New River Gorge National Park & Preserve,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,NERI,New River Gorge National Park & Preserve,intentional,suicide,6,2021,200.0,220558.0,NERI,New River Gorge NP & PRES
2021-06-07,Great Smoky Mountains National Park,Undetermined,Female,Driving,15-24,15.0,24.0,19.5,GRSM,Great Smoky Mountains National Park,undetermined,undetermined,6,2021,657436.0,1539247.0,GRSM,Great Smoky Mountains NP
2021-06-09,Indiana Dunes National Park,Motor Vehicle Crash,Female,Driving,25-34,25.0,34.0,29.5,INDU,Indiana Dunes National Park,unintentional,motor vehicle crash,6,2021,324.0,319611.0,INDU,Indiana Dunes NP
2021-06-10,Virgin Islands National Park,Drowning,Male,Snorkeling,65+,65.0,,,VIIS,Virgin Islands National Park,unintentional,drowning,6,2021,16509.0,36551.0,VIIS,Virgin Islands NP
2021-06-10,Grand Canyon National Park,Fall,Male,Photographing,35-44,35.0,44.0,39.5,GRCA,Grand Canyon National Park,unintentional,fall,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-10,Glen Canyon National Recreation Area,Medical - Unknown,Male,Not Reported,45-54,45.0,54.0,49.5,GLCA,Glen Canyon National Recreation Area,medical,medical - unknown,6,2021,1855.0,555031.0,GLCA,Glen Canyon NRA
2021-06-10,Joshua Tree National Park,Environmental,Male,Not Reported,35-44,35.0,44.0,39.5,JOTR,Joshua Tree National Park,unintentional,rockfall,6,2021,684.0,181050.0,JOTR,Joshua Tree NP
2021-06-10,Joshua Tree National Park,Environmental,Male,Hiking,35-44,35.0,44.0,39.5,JOTR,Joshua Tree National Park,unintentional,rockfall,6,2021,684.0,181050.0,JOTR,Joshua Tree NP
2021-06-10,Glen Canyon National Recreation Area,Undetermined,Male,Not Reported,45-54,45.0,54.0,49.5,GLCA,Glen Canyon National Recreation Area,undetermined,undetermined,6,2021,1855.0,555031.0,GLCA,Glen Canyon NRA
2021-06-12,National Mall & Memorial Parks,Medical - Not during physical activity,Female,Sitting,25-34,25.0,34.0,29.5,NAMA,,medical,medical - not during physical activity,6,2021,,,,
2021-06-12,New River Gorge National Park & Preserve,Undetermined,Male,Fishing,25-34,25.0,34.0,29.5,NERI,New River Gorge National Park & Preserve,undetermined,undetermined,6,2021,200.0,220558.0,NERI,New River Gorge NP & PRES
2021-06-12,Catoctin Mountain Park,Undetermined,Female,Not Reported,65+,65.0,,,CATO,Catoctin Mountain Park,undetermined,undetermined,6,2021,18857.0,59556.0,CATO,Catoctin Mountain Park
2021-06-12,Saint Croix National Scenic Riverway,Undetermined,Male,Swimming,45-54,45.0,54.0,49.5,SACN,Saint Croix National Scenic Riverway,undetermined,undetermined,6,2021,0.0,141162.0,SACN,Saint Croix NSR
2021-06-13,Sleeping Bear Dunes National Lakeshore,Medical - During physical activity,Male,Bicycling,65+,65.0,,,SLBE,Sleeping Bear Dunes National Lakeshore,medical,medical - during physical activity,6,2021,0.0,278256.0,SLBE,Sleeping Bear Dunes NL
2021-06-13,Rocky Mountain National Park,Other Transportation,Male,Skiing,65+,65.0,,,ROMO,Rocky Mountain National Park,unintentional,skiing incident,6,2021,1400.0,671232.0,ROMO,Rocky Mountain NP
2021-06-14,Grand Canyon National Park,Drowning,Male,Vessel Related,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,unintentional,drowning,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-15,Mount Rainier National Park,Fall,Male,Hiking,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,unintentional,fall,6,2021,124356.0,235769.0,MORA,Mount Rainier NP
2021-06-15,Virgin Islands National Park,Medical - Unknown,Male,Not Reported,65+,65.0,,,VIIS,Virgin Islands National Park,medical,medical - unknown,6,2021,16509.0,36551.0,VIIS,Virgin Islands NP
2021-06-15,Buffalo National River,Other Transportation,Male,Vessel Related,55-64,55.0,64.0,59.5,BUFF,Buffalo National River,unintentional,vessel incident,6,2021,0.0,329003.0,BUFF,Buffalo NR
2021-06-16,Lake Mead National Recreation Area,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,motor vehicle crash,6,2021,31091.0,857217.0,LAKE,Lake Mead NRA
2021-06-17,Canyonlands National Park,Medical - During physical activity,Male,Hiking,15-24,15.0,24.0,19.5,CANY,Canyonlands National Park,medical,medical - during physical activity,6,2021,0.0,110508.0,CANY,Canyonlands NP
2021-06-17,Great Smoky Mountains National Park,Medical - Unknown,Male,Not Reported,65+,65.0,,,GRSM,Great Smoky Mountains National Park,medical,medical - unknown,6,2021,657436.0,1539247.0,GRSM,Great Smoky Mountains NP
2021-06-18,Bighorn Canyon National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,BICA,Bighorn Canyon National Recreation Area,unintentional,drowning,6,2021,825.0,27900.0,BICA,Bighorn Canyon NRA
2021-06-18,Rocky Mountain National Park,Fall,Female,Not Reported,25-34,25.0,34.0,29.5,ROMO,Rocky Mountain National Park,unintentional,fall,6,2021,1400.0,671232.0,ROMO,Rocky Mountain NP
2021-06-18,Lake Mead National Recreation Area,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,motor vehicle crash,6,2021,31091.0,857217.0,LAKE,Lake Mead NRA
2021-06-18,Lake Mead National Recreation Area,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,motor vehicle crash,6,2021,31091.0,857217.0,LAKE,Lake Mead NRA
2021-06-20,Grand Canyon National Park,Environmental,Female,Hiking,Unknown,,,,GRCA,Grand Canyon National Park,unintentional,hyperthermia,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-20,Grand Canyon National Park,Environmental,Female,Hiking,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,unintentional,hyperthermia,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-21,Sequoia & Kings Canyon National Parks,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,SEKI,Sequoia & Kings Canyon National Parks,unintentional,drowning,6,2021,,,,
2021-06-22,Grand Canyon National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,6,2021,456.0,538530.0,GRCA,Grand Canyon NP
2021-06-22,Blue Ridge Parkway,Undetermined,Not Reported,Not Reported,65+,65.0,,,BLRI,Blue Ridge Parkway,undetermined,undetermined,6,2021,161855.0,1694982.0,BLRI,Blue Ridge PKWY
2021-06-23,Redwood National And State Parks,Homicide,Not Reported,Homicide,Unknown,,,,REDW,,intentional,homicide,6,2021,902.0,53024.0,REDW,Redwood NP
2021-06-23,Cuyahoga Valley National Park,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,CUVA,Cuyahoga Valley National Park,intentional,suicide,6,2021,0.0,307110.0,CUVA,Cuyahoga Valley NP
2021-06-25,Yosemite National Park,Fall,Male,Fishing,55-64,55.0,64.0,59.5,YOSE,Yosemite National Park,unintentional,fall,6,2021,17158.0,429980.0,YOSE,Yosemite NP
2021-06-26,Upper Delaware Scenic & Recreational River,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,6,2021,33289.0,35498.0,UPDE,Upper Delaware S&RR
2021-06-26,Olympic National Park,Medical - Unknown,Male,Camping,55-64,55.0,64.0,59.5,OLYM,Olympic National Park,medical,medical - unknown,6,2021,65346.0,216260.0,OLYM,Olympic NP
2021-06-28,Shenandoah National Park,Medical - Unknown,Female,Other,25-34,25.0,34.0,29.5,SHEN,Shenandoah National Park,medical,medical - unknown,6,2021,1260.0,162890.0,SHEN,Shenandoah NP
2021-06-28,Shenandoah National Park,Undetermined,Female,Not Reported,35-44,35.0,44.0,39.5,SHEN,Shenandoah National Park,undetermined,undetermined,6,2021,1260.0,162890.0,SHEN,Shenandoah NP
2021-06-29,Upper Delaware Scenic & Recreational River,Drowning,Male,Wading,Unknown,,,,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,6,2021,33289.0,35498.0,UPDE,Upper Delaware S&RR
2021-06-29,Virgin Islands National Park,Medical - During physical activity,Male,Snorkeling,65+,65.0,,,VIIS,Virgin Islands National Park,medical,medical - during physical activity,6,2021,16509.0,36551.0,VIIS,Virgin Islands NP
2021-06-29,Curecanti National Recreation Area,Environmental,Male,Driving,65+,65.0,,,CURE,Curecanti National Recreation Area,unintentional,rockfall,6,2021,0.0,186421.0,CURE,Curecanti NRA
2021-06-29,Virgin Islands National Park,Undetermined,Male,Not Reported,65+,65.0,,,VIIS,Virgin Islands National Park,undetermined,undetermined,6,2021,16509.0,36551.0,VIIS,Virgin Islands NP
2021-06-30,Acadia National Park,Medical - During physical activity,Male,Hiking,35-44,35.0,44.0,39.5,ACAD,Acadia National Park,medical,medical - during physical activity,6,2021,7500.0,661919.0,ACAD,Acadia NP
2021-07-01,Chattahoochee River National Recreation Area,Undetermined,Male,Not Reported,0-14,0.0,14.0,7.0,CHAT,Chattahoochee River National Recreation Area,undetermined,undetermined,7,2021,0.0,300908.0,CHAT,Chattahoochee River NRA
2021-07-02,Denali National Park & Preserve,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,DENA,Denali National Park & Preserve,intentional,suicide,7,2021,253370.0,71264.0,DENA,Denali NP & PRES
2021-07-03,Yellowstone National Park,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,YELL,Yellowstone National Park,intentional,suicide,7,2021,202660.0,1080767.0,YELL,Yellowstone NP
2021-07-04,Assateague Island National Seashore,Drowning,Male,Swimming,35-44,35.0,44.0,39.5,ASIS,Assateague Island National Seashore,unintentional,drowning,7,2021,300.0,518420.0,ASIS,Assateague Island NS
2021-07-04,Suitland,Motor Vehicle Crash,Male,Walking,35-44,35.0,44.0,39.5,NACE,,unintentional,motor vehicle crash,7,2021,,,,
2021-07-04,White Sands National Park,Undetermined,Male,Not Reported,Unknown,,,,WHSA,White Sands National Park,undetermined,undetermined,7,2021,0.0,86436.0,WHSA,White Sands NP
2021-07-04,Golden Gate National Recreation Area,Undetermined,Male,Not Reported,Unknown,,,,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,7,2021,0.0,1244654.0,GOGA,Golden Gate NRA
2021-07-04,Golden Gate National Recreation Area,Undetermined,Male,Not Reported,35-44,35.0,44.0,39.5,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,7,2021,0.0,1244654.0,GOGA,Golden Gate NRA
2021-07-05,Lake Mead National Recreation Area,Drowning,Male,Vessel Related,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-05,Gulf Islands National Seashore,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,GUIS,Gulf Islands National Seashore,intentional,suicide,7,2021,9723.0,757040.0,GUIS,Gulf Islands NS
2021-07-05,Gulf Islands National Seashore,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,GUIS,Gulf Islands National Seashore,intentional,suicide,7,2021,9723.0,757040.0,GUIS,Gulf Islands NS
2021-07-05,Death Valley National Park,Undetermined,Male,Driving,35-44,35.0,44.0,39.5,DEVA,Death Valley National Park,undetermined,undetermined,7,2021,2167.0,52909.0,DEVA,Death Valley NP
2021-07-06,White Sands National Park,Medical - Unknown,Male,Not Reported,55-64,55.0,64.0,59.5,WHSA,White Sands National Park,medical,medical - unknown,7,2021,0.0,86436.0,WHSA,White Sands NP
2021-07-07,Lake Mead National Recreation Area,Undetermined,Male,Not Reported,Unknown,,,,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-07,Lake Mead National Recreation Area,Undetermined,Male,Not Reported,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-08,Gulf Islands National Seashore,Drowning,Male,Swimming,55-64,55.0,64.0,59.5,GUIS,Gulf Islands National Seashore,unintentional,drowning,7,2021,9723.0,757040.0,GUIS,Gulf Islands NS
2021-07-08,Gulf Islands National Seashore,Drowning,Male,Swimming,55-64,55.0,64.0,59.5,GUIS,Gulf Islands National Seashore,unintentional,drowning,7,2021,9723.0,757040.0,GUIS,Gulf Islands NS
2021-07-08,Mount Rainier National Park,Environmental,Not Reported,Driving,Unknown,,,,MORA,Mount Rainier National Park,unintentional,falling tree/branch,7,2021,260967.0,449446.0,MORA,Mount Rainier NP
2021-07-08,Arches National Park,Environmental,Male,Hiking,Unknown,,,,ARCH,Arches National Park,unintentional,hyperthermia,7,2021,0.0,211928.0,ARCH,Arches NP
2021-07-08,Curecanti National Recreation Area,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,CURE,Curecanti National Recreation Area,unintentional,motor vehicle crash,7,2021,0.0,222929.0,CURE,Curecanti NRA
2021-07-08,Curecanti National Recreation Area,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,CURE,Curecanti National Recreation Area,unintentional,motor vehicle crash,7,2021,0.0,222929.0,CURE,Curecanti NRA
2021-07-08,Mount Rainier National Park,Motor Vehicle Crash,Female,Driving,65+,65.0,,,MORA,Mount Rainier National Park,unintentional,motor vehicle crash,7,2021,260967.0,449446.0,MORA,Mount Rainier NP
2021-07-08,Lake Roosevelt National Recreation Area,Other,Female,Other,45-54,45.0,54.0,49.5,LARO,Lake Roosevelt National Recreation Area,unintentional,other,7,2021,100.0,271993.0,LARO,Lake Roosevelt NRA
2021-07-09,Death Valley National Park,Medical - Not during physical activity,Male,Driving,45-54,45.0,54.0,49.5,DEVA,Death Valley National Park,medical,medical - not during physical activity,7,2021,2167.0,52909.0,DEVA,Death Valley NP
2021-07-09,Lake Mead National Recreation Area,Medical - Not during physical activity,Male,Not Reported,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,medical,medical - not during physical activity,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-09,Death Valley National Park,Medical - Unknown,Male,Not Reported,45-54,45.0,54.0,49.5,DEVA,Death Valley National Park,medical,medical - unknown,7,2021,2167.0,52909.0,DEVA,Death Valley NP
2021-07-09,George Washington Memorial Parkway,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,7,2021,2594332.0,783628.0,GWMP,George Washington MEM PKWY
2021-07-09,Anacostia Park,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,ANAC,Anacostia Park,unintentional,motor vehicle crash,7,2021,,,,
2021-07-09,Baltimore-Washington Parkway,Motor Vehicle Crash,Not Reported,Driving,65+,65.0,,,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,7,2021,,,,
2021-07-09,Golden Gate National Recreation Area,Undetermined,Not Reported,Not Reported,Unknown,,,,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,7,2021,0.0,1244654.0,GOGA,Golden Gate NRA
2021-07-11,Sequoia & Kings Canyon National Parks,Drowning,Male,Not Reported,35-44,35.0,44.0,39.5,SEKI,Sequoia & Kings Canyon National Parks,unintentional,drowning,7,2021,,,,
2021-07-11,Lake Mead National Recreation Area,Medical - Not during physical activity,Male,Vessel Related,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,medical,medical - not during physical activity,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-11,Lake Mead National Recreation Area,Medical - Unknown,Not Reported,Vessel Related,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,medical,medical - unknown,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-12,Pinnacles National Park,Fall,Male,Hiking,65+,65.0,,,PINN,Pinnacles National Park,unintentional,fall,7,2021,0.0,29502.0,PINN,Pinnacles NP
2021-07-13,Lake Mead National Recreation Area,Undetermined,Male,Not Reported,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-14,Grand Canyon National Park,Environmental,Female,Camping,25-34,25.0,34.0,29.5,GRCA,Grand Canyon National Park,unintentional,flash flood,7,2021,4568.0,556766.0,GRCA,Grand Canyon NP
2021-07-14,Grand Canyon National Park,Medical - During physical activity,Male,Hiking,35-44,35.0,44.0,39.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,7,2021,4568.0,556766.0,GRCA,Grand Canyon NP
2021-07-14,Grand Canyon National Park,Undetermined,Female,Sleeping,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,undetermined,undetermined,7,2021,4568.0,556766.0,GRCA,Grand Canyon NP
2021-07-15,Jean Lafitte National Historical Park & Preserve,Drowning,Male,Wading,0-14,0.0,14.0,7.0,JELA,,unintentional,drowning,7,2021,15000.0,29431.0,JELA,Jean Lafitte NHP & PRES
2021-07-15,Rocky Mountain National Park,Fall,Female,Hiking,35-44,35.0,44.0,39.5,ROMO,Rocky Mountain National Park,unintentional,fall,7,2021,2050.0,904767.0,ROMO,Rocky Mountain NP
2021-07-17,Shenandoah National Park,Undetermined,Female,Not Reported,55-64,55.0,64.0,59.5,SHEN,Shenandoah National Park,undetermined,undetermined,7,2021,1414.0,198114.0,SHEN,Shenandoah NP
2021-07-18,Canaveral National Seashore,Drowning,Male,Not Reported,65+,65.0,,,CANA,Canaveral National Seashore,unintentional,drowning,7,2021,0.0,206636.0,CANA,Canaveral NS
2021-07-18,Yosemite National Park,Fall,Male,Hiking,55-64,55.0,64.0,59.5,YOSE,Yosemite National Park,unintentional,fall,7,2021,20102.0,509874.0,YOSE,Yosemite NP
2021-07-18,Glen Canyon National Recreation Area,Medical - During physical activity,Male,Wading,55-64,55.0,64.0,59.5,GLCA,Glen Canyon National Recreation Area,medical,medical - during physical activity,7,2021,1404.0,531019.0,GLCA,Glen Canyon NRA
2021-07-18,Rock Creek Park,Poisoning,Female,Not Reported,15-24,15.0,24.0,19.5,ROCR,Rock Creek Park,unintentional,poisoning - drugs,7,2021,1051747.0,206985.0,ROCR,Rock Creek Park
2021-07-18,Yosemite National Park,Undetermined,Male,Hiking,55-64,55.0,64.0,59.5,YOSE,Yosemite National Park,undetermined,undetermined,7,2021,20102.0,509874.0,YOSE,Yosemite NP
2021-07-19,Grand Canyon National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,7,2021,4568.0,556766.0,GRCA,Grand Canyon NP
2021-07-19,Grand Canyon National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,medical,medical - during physical activity,7,2021,4568.0,556766.0,GRCA,Grand Canyon NP
2021-07-19,Point Reyes National Seashore,Undetermined,Not Reported,Not Reported,55-64,55.0,64.0,59.5,PORE,Point Reyes National Seashore,undetermined,undetermined,7,2021,2149.0,268036.0,PORE,Point Reyes NS
2021-07-21,Blue Ridge Parkway,Medical - Unknown,Male,Not Reported,55-64,55.0,64.0,59.5,BLRI,Blue Ridge Parkway,medical,medical - unknown,7,2021,161855.0,2012963.0,BLRI,Blue Ridge PKWY
2021-07-21,Sequoia & Kings Canyon National Parks,Undetermined,Male,Not Reported,35-44,35.0,44.0,39.5,SEKI,Sequoia & Kings Canyon National Parks,undetermined,undetermined,7,2021,,,,
2021-07-21,Rock Creek Park,Undetermined,Male,Undetermined,45-54,45.0,54.0,49.5,ROCR,Rock Creek Park,undetermined,undetermined,7,2021,1051747.0,206985.0,ROCR,Rock Creek Park
2021-07-23,Sequoia & Kings Canyon National Parks,Medical - During physical activity,Male,Hiking,65+,65.0,,,SEKI,Sequoia & Kings Canyon National Parks,medical,medical - during physical activity,7,2021,,,,
2021-07-23,Lake Mead National Recreation Area,Undetermined,Not Reported,Not Reported,Unknown,,,,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-24,Pictured Rocks National Lakeshore,Fall,Not Reported,Hiking,Unknown,,,,PIRO,Pictured Rocks National Lakeshore,unintentional,fall,7,2021,542.0,363157.0,PIRO,Pictured Rocks NL
2021-07-24,Lake Mead National Recreation Area,Medical - During physical activity,Male,Vessel Related,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,medical,medical - during physical activity,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-24,Lake Mead National Recreation Area,Other,Male,Walking,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,other,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-24,Lake Mead National Recreation Area,Undetermined,Male,Not Reported,Unknown,,,,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-25,Lake Mead National Recreation Area,Medical - Unknown,Male,Not Reported,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,medical,medical - unknown,7,2021,28730.0,792127.0,LAKE,Lake Mead NRA
2021-07-25,Great Smoky Mountains National Park,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,GRSM,Great Smoky Mountains National Park,unintentional,motor vehicle crash,7,2021,1016000.0,1730987.0,GRSM,Great Smoky Mountains NP
2021-07-25,Great Smoky Mountains National Park,Motor Vehicle Crash,Female,Driving,45-54,45.0,54.0,49.5,GRSM,Great Smoky Mountains National Park,unintentional,motor vehicle crash,7,2021,1016000.0,1730987.0,GRSM,Great Smoky Mountains NP
2021-07-26,Blue Ridge Parkway,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,7,2021,161855.0,2012963.0,BLRI,Blue Ridge PKWY
2021-07-30,Suitland,Motor Vehicle Crash,Male,Driving,35-44,35.0,44.0,39.5,NACE,,unintentional,motor vehicle crash,7,2021,,,,
2021-07-31,Whiskeytown National Recreation Area,Drowning,Male,Not Reported,15-24,15.0,24.0,19.5,WHIS,Whiskeytown National Recreation Area,unintentional,drowning,7,2021,515.0,160729.0,WHIS,Whiskeytown NRA
2021-07-31,Lake Roosevelt National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,LARO,Lake Roosevelt National Recreation Area,unintentional,drowning,7,2021,100.0,271993.0,LARO,Lake Roosevelt NRA
2021-07-31,Lake Roosevelt National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,LARO,Lake Roosevelt National Recreation Area,unintentional,drowning,7,2021,100.0,271993.0,LARO,Lake Roosevelt NRA
2021-07-31,Glen Canyon National Recreation Area,Environmental,Female,Hiking,35-44,35.0,44.0,39.5,GLCA,Glen Canyon National Recreation Area,unintentional,flash flood,7,2021,1404.0,531019.0,GLCA,Glen Canyon NRA
2021-07-31,Glen Canyon National Recreation Area,Environmental,Female,Hiking,35-44,35.0,44.0,39.5,GLCA,Glen Canyon National Recreation Area,unintentional,flash flood,7,2021,1404.0,531019.0,GLCA,Glen Canyon NRA
2021-07-31,Mount Rushmore National Memorial,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,MORU,Mount Rushmore National Memorial,unintentional,motor vehicle crash,7,2021,207714.0,591186.0,MORU,Mount Rushmore NMEM
2021-07-31,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,35-44,35.0,44.0,39.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,7,2021,161855.0,2012963.0,BLRI,Blue Ridge PKWY
